path,status,backend,mode,wall_ms,solve_calls,result,m,trials,r,seed,file_bytes,aig_inputs,aig_ands,cone_inputs,cnf_vars,cnf_clauses
datasets/sample/bench_all\mixed_control_0068.bench,ok,dpll,exact,1,4,3,0,1,5,1,1956,2,1,2,4,5
datasets/sample/bench_all\mixed_control_0069.bench,ok,dpll,exact,1,2,1,0,1,5,1,1700,1,0,1,2,2
datasets/sample/bench_all\mixed_control_0070.bench,ok,dpll,exact,0,2,1,0,1,5,1,1937,1,1,1,2,2
datasets/sample/bench_all\mixed_control_0071.bench,ok,dpll,exact,0,2,1,0,1,5,1,1595,1,0,1,2,2
datasets/sample/bench_all\mixed_control_0072.bench,ok,dpll,exact,1,8,7,0,1,5,1,2424,4,3,4,8,11
datasets/sample/bench_all\mixed_control_0073.bench,ok,dpll,exact,1,2,1,0,1,5,1,2343,1,0,1,2,2
datasets/sample/bench_all\mixed_control_0074.bench,ok,dpll,exact,0,4,3,0,1,5,1,1376,2,1,2,4,5
datasets/sample/bench_all\mixed_control_0075.bench,ok,dpll,exact,1,3,2,0,1,5,1,1964,2,3,2,6,11
datasets/sample/bench_all\mixed_control_0076.bench,ok,dpll,exact,0,2,1,0,1,5,1,1918,1,1,1,2,2
datasets/sample/bench_all\mixed_control_0077.bench,ok,dpll,exact,0,2,1,0,1,5,1,871,1,0,1,2,2
datasets/sample/bench_all\mixed_control_0078.bench,ok,dpll,exact,0,2,1,0,1,5,1,956,2,1,2,4,5
datasets/sample/bench_all\mixed_control_0079.bench,ok,dpll,exact,0,2,1,0,1,5,1,1854,1,0,1,2,2
datasets/sample/bench_all\mixed_control_0080.bench,ok,dpll,exact,0,2,1,0,1,5,1,1777,1,0,1,2,2
datasets/sample/bench_all\mixed_control_0081.bench,ok,dpll,exact,0,4,3,0,1,5,1,1773,2,1,2,4,5
datasets/sample/bench_all\mixed_control_0082.bench,ok,dpll,exact,1,4,3,0,1,5,1,2257,2,2,2,5,8
datasets/sample/bench_all\mixed_control_0083.bench,ok,dpll,exact,1,2,1,0,1,5,1,2512,3,2,3,6,8
datasets/sample/bench_all\mixed_control_0084.bench,unsat,dpll,exact,0,1,0,0,1,5,1,880,3,4,3,8,14
datasets/sample/bench_all\mixed_control_0085.bench,ok,dpll,exact,0,2,1,0,1,5,1,859,1,0,1,2,2
datasets/sample/bench_all\mixed_control_0086.bench,ok,dpll,exact,1,5,4,0,1,5,1,1764,4,7,4,12,23
datasets/sample/bench_all\mixed_control_0087.bench,ok,dpll,exact,0,2,1,0,1,5,1,1601,1,0,1,2,2
datasets/sample/bench_all\mixed_control_0088.bench,ok,dpll,exact,1,2,1,0,1,5,1,2286,1,0,1,2,2
datasets/sample/bench_all\mixed_control_0089.bench,ok,dpll,exact,1,3,2,0,1,5,1,1624,3,6,3,10,20
datasets/sample/bench_all\mixed_control_0090.bench,ok,dpll,exact,8,29,28,0,1,5,1,2036,6,16,6,23,50
datasets/sample/bench_all\mixed_control_0091.bench,ok,dpll,exact,0,2,1,0,1,5,1,1231,2,3,2,4,5
datasets/sample/bench_all\mixed_control_0092.bench,ok,dpll,exact,0,2,1,0,1,5,1,1386,2,1,2,4,5
datasets/sample/bench_all\mixed_control_0093.bench,ok,dpll,exact,1,8,7,0,1,5,1,2553,3,5,3,9,17
datasets/sample/bench_all\mixed_control_0094.bench,ok,dpll,exact,0,6,5,0,1,5,1,1473,4,3,4,8,11
datasets/sample/bench_all\mixed_control_0095.bench,ok,dpll,exact,0,2,1,0,1,5,1,1199,1,0,1,2,2
datasets/sample/bench_all\mixed_control_0096.bench,ok,dpll,exact,0,2,1,0,1,5,1,849,1,0,1,2,2
datasets/sample/bench_all\mixed_control_0097.bench,ok,dpll,exact,0,2,1,0,1,5,1,1599,1,0,1,2,2
datasets/sample/bench_all\mixed_control_0098.bench,ok,dpll,exact,1,7,6,0,1,5,1,2166,3,4,3,8,14
datasets/sample/bench_all\mixed_control_0099.bench,ok,dpll,exact,1,2,1,0,1,5,1,2782,1,0,1,2,2
datasets/sample/bench_all\mixed_control_0100.bench,ok,dpll,exact,0,2,1,0,1,5,1,1152,1,0,1,2,2
datasets/sample/bench_all\mixed_control_0101.bench,unsat,dpll,exact,1,1,0,0,1,5,1,2012,2,4,2,1,2
datasets/sample/bench_all\mixed_control_0102.bench,ok,dpll,exact,1,2,1,0,1,5,1,2536,3,8,3,1,2
datasets/sample/bench_all\mixed_control_0103.bench,ok,dpll,exact,1,3,2,0,1,5,1,2799,2,3,2,6,11
datasets/sample/bench_all\mixed_control_0104.bench,ok,dpll,exact,1,3,2,0,1,5,1,1696,2,6,2,9,20
datasets/sample/bench_all\mixed_control_0105.bench,ok,dpll,exact,0,2,1,0,1,5,1,1411,1,0,1,2,2
datasets/sample/bench_all\mixed_control_0106.bench,ok,dpll,exact,1,9,8,0,1,5,1,2680,4,12,4,16,35
datasets/sample/bench_all\mixed_control_0107.bench,ok,dpll,exact,1,2,1,0,1,5,1,2837,1,0,1,2,2
datasets/sample/bench_all\mixed_control_0108.bench,ok,dpll,exact,1,7,6,0,1,5,1,2675,3,10,3,14,32
datasets/sample/bench_all\mixed_control_0109.bench,ok,dpll,exact,1,2,1,0,1,5,1,2458,1,0,1,2,2
datasets/sample/bench_all\mixed_control_0110.bench,ok,dpll,exact,1,4,3,0,1,5,1,2393,2,1,2,4,5
datasets/sample/bench_all\mixed_control_0111.bench,ok,dpll,exact,0,2,1,0,1,5,1,918,1,0,1,2,2
datasets/sample/bench_all\mixed_control_0112.bench,unsat,dpll,exact,0,1,0,0,1,5,1,931,3,7,3,1,2
datasets/sample/bench_all\mixed_control_0113.bench,ok,dpll,exact,1,5,4,0,1,5,1,2581,3,6,3,10,20
datasets/sample/bench_all\mixed_control_0114.bench,ok,dpll,exact,1,9,8,0,1,5,1,1021,4,7,4,12,23
datasets/sample/bench_all\mixed_control_0115.bench,ok,dpll,exact,0,2,1,0,1,5,1,1186,1,1,1,2,2
datasets/sample/bench_all\mixed_control_0116.bench,ok,dpll,exact,0,3,2,0,1,5,1,2050,2,3,2,6,11
datasets/sample/bench_all\mixed_control_0117.bench,ok,dpll,exact,1,3,2,0,1,5,1,2285,2,3,2,6,11
datasets/sample/bench_all\mixed_control_0118.bench,ok,dpll,exact,0,2,1,0,1,5,1,1093,1,0,1,2,2
datasets/sample/bench_all\mixed_control_0119.bench,ok,dpll,exact,1,5,4,0,1,5,1,1813,3,4,3,8,14
datasets/sample/bench_all\nand_style_0000.bench,ok,dpll,exact,1,2,1,0,1,5,1,2567,3,4,3,6,8
datasets/sample/bench_all\nand_style_0001.bench,ok,dpll,exact,1,2,1,0,1,5,1,3840,4,5,4,7,11
datasets/sample/bench_all\nand_style_0002.bench,ok,dpll,exact,0,4,3,0,1,5,1,1307,2,1,2,4,5
datasets/sample/bench_all\nand_style_0003.bench,ok,dpll,exact,0,2,1,0,1,5,1,989,1,0,1,2,2
datasets/sample/bench_all\nand_style_0004.bench,ok,dpll,exact,1,4,3,0,1,5,1,2200,4,4,4,8,11
datasets/sample/bench_all\nand_style_0005.bench,ok,dpll,exact,1,4,3,0,1,5,1,3528,2,1,2,4,5
datasets/sample/bench_all\nand_style_0006.bench,ok,dpll,exact,0,2,1,0,1,5,1,1395,2,1,2,4,5
datasets/sample/bench_all\nand_style_0007.bench,ok,dpll,exact,1,2,1,0,1,5,1,1798,1,0,1,2,2
datasets/sample/bench_all\nand_style_0008.bench,ok,dpll,exact,0,2,1,0,1,5,1,1341,3,2,3,6,8
datasets/sample/bench_all\nand_style_0009.bench,ok,dpll,exact,1,2,1,0,1,5,1,1788,2,2,2,5,8
datasets/sample/bench_all\nand_style_0010.bench,ok,dpll,exact,0,2,1,0,1,5,1,1664,1,0,1,2,2
datasets/sample/bench_all\nand_style_0011.bench,ok,dpll,exact,1,4,3,0,1,5,1,3778,2,1,2,4,5
datasets/sample/bench_all\nand_style_0012.bench,ok,dpll,exact,0,4,3,0,1,5,1,1290,3,2,3,6,8
datasets/sample/bench_all\nand_style_0013.bench,ok,dpll,exact,1,4,3,0,1,5,1,3005,2,1,2,4,5
datasets/sample/bench_all\nand_style_0014.bench,ok,dpll,exact,1,2,1,0,1,5,1,1626,1,0,1,2,2
datasets/sample/bench_all\nand_style_0015.bench,ok,dpll,exact,1,2,1,0,1,5,1,3502,1,0,1,2,2
datasets/sample/bench_all\nand_style_0016.bench,ok,dpll,exact,1,2,1,0,1,5,1,2136,1,0,1,2,2
datasets/sample/bench_all\nand_style_0017.bench,ok,dpll,exact,1,4,3,0,1,5,1,2500,5,6,5,12,20
datasets/sample/bench_all\nand_style_0018.bench,ok,dpll,exact,1,5,4,0,1,5,1,1749,3,4,3,8,14
datasets/sample/bench_all\nand_style_0019.bench,ok,dpll,exact,1,2,1,0,1,5,1,3675,1,0,1,2,2
datasets/sample/bench_all\nand_style_0020.bench,ok,dpll,exact,1,2,1,0,1,5,1,2831,1,0,1,2,2
datasets/sample/bench_all\nand_style_0021.bench,ok,dpll,exact,0,2,1,0,1,5,1,1152,1,0,1,2,2
datasets/sample/bench_all\nand_style_0022.bench,ok,dpll,exact,1,4,3,0,1,5,1,3087,2,1,2,4,5
datasets/sample/bench_all\nand_style_0023.bench,ok,dpll,exact,2,11,10,0,1,5,1,3696,4,12,4,16,35
datasets/sample/bench_all\nand_style_0024.bench,ok,dpll,exact,1,4,3,0,1,5,1,2971,3,2,3,6,8
datasets/sample/bench_all\nand_style_0025.bench,ok,dpll,exact,0,2,1,0,1,5,1,989,1,0,1,2,2
datasets/sample/bench_all\nand_style_0026.bench,ok,dpll,exact,1,2,1,0,1,5,1,2776,1,0,1,2,2
datasets/sample/bench_all\nand_style_0027.bench,ok,dpll,exact,1,2,1,0,1,5,1,2838,2,1,2,4,5
datasets/sample/bench_all\nand_style_0028.bench,ok,dpll,exact,0,2,1,0,1,5,1,1277,3,2,3,6,8
datasets/sample/bench_all\nand_style_0029.bench,ok,dpll,exact,1,2,1,0,1,5,1,3603,1,0,1,2,2
datasets/sample/bench_all\nand_style_0030.bench,ok,dpll,exact,1,2,1,0,1,5,1,2169,2,1,2,4,5
datasets/sample/bench_all\nand_style_0031.bench,ok,dpll,exact,1,4,3,0,1,5,1,1878,2,1,2,4,5
datasets/sample/bench_all\nand_style_0032.bench,ok,dpll,exact,2,15,14,0,1,5,1,2162,6,18,6,25,56
datasets/sample/bench_all\nand_style_0033.bench,ok,dpll,exact,2,17,16,0,1,5,1,1673,5,6,5,12,20
datasets/sample/bench_all\nand_style_0034.bench,ok,dpll,exact,3,25,24,0,1,5,1,1693,5,10,5,16,32
datasets/sample/bench_all\nand_style_0035.bench,ok,dpll,exact,1,2,1,0,1,5,1,2225,4,4,4,9,14
datasets/sample/bench_all\nand_style_0036.bench,ok,dpll,exact,1,7,6,0,1,5,1,2893,5,7,5,12,20
datasets/sample/bench_all\nand_style_0037.bench,ok,dpll,exact,1,2,1,0,1,5,1,2971,2,1,2,4,5
datasets/sample/bench_all\nand_style_0038.bench,ok,dpll,exact,1,2,1,0,1,5,1,3556,2,1,2,4,5
datasets/sample/bench_all\nand_style_0039.bench,unsat,dpll,exact,1,1,0,0,1,5,1,2167,4,7,4,1,2
datasets/sample/bench_all\nand_style_0040.bench,ok,dpll,exact,1,2,1,0,1,5,1,2725,2,1,2,4,5
datasets/sample/bench_all\nand_style_0041.bench,ok,dpll,exact,1,2,1,0,1,5,1,2365,1,0,1,2,2
datasets/sample/bench_all\nand_style_0042.bench,ok,dpll,exact,10,43,42,0,1,5,1,2348,6,10,6,17,32
datasets/sample/bench_all\nand_style_0043.bench,ok,dpll,exact,1,4,3,0,1,5,1,1876,2,1,2,4,5
datasets/sample/bench_all\nand_style_0044.bench,ok,dpll,exact,1,3,2,0,1,5,1,3594,3,5,3,9,17
datasets/sample/bench_all\nand_style_0045.bench,ok,dpll,exact,1,3,2,0,1,5,1,2940,4,5,4,10,17
datasets/sample/bench_all\nand_style_0046.bench,ok,dpll,exact,0,2,1,0,1,5,1,1253,1,0,1,2,2
datasets/sample/bench_all\nand_style_0047.bench,ok,dpll,exact,2,7,6,0,1,5,1,3126,4,15,4,19,44
datasets/sample/bench_all\nand_style_0048.bench,ok,dpll,exact,0,2,1,0,1,5,1,1381,3,5,3,9,17
datasets/sample/bench_all\nand_style_0049.bench,unsat,dpll,exact,1,1,0,0,1,5,1,2922,2,4,2,7,14
datasets/sample/bench_all\nand_style_0050.bench,ok,dpll,exact,1,2,1,0,1,5,1,3719,1,0,1,2,2
datasets/sample/bench_all\nand_style_0051.bench,ok,dpll,exact,1,2,1,0,1,5,1,2524,1,0,1,2,2
datasets/sample/bench_all\nand_style_0052.bench,ok,dpll,exact,1,3,2,0,1,5,1,3098,2,3,2,6,11
datasets/sample/bench_all\nand_style_0053.bench,ok,dpll,exact,1,2,1,0,1,5,1,2347,2,5,2,2,2
datasets/sample/bench_all\nand_style_0054.bench,ok,dpll,exact,1,2,1,0,1,5,1,2219,1,1,1,2,2
datasets/sample/bench_all\nand_style_0055.bench,ok,dpll,exact,1,2,1,0,1,5,1,3006,1,0,1,2,2
datasets/sample/bench_all\nand_style_0056.bench,ok,dpll,exact,1,3,2,0,1,5,1,1906,3,4,3,8,14
datasets/sample/bench_all\nand_style_0057.bench,ok,dpll,exact,1,4,3,0,1,5,1,2628,2,4,2,7,14
datasets/sample/bench_all\nand_style_0058.bench,ok,dpll,exact,2,9,8,0,1,5,1,3404,4,8,4,12,23
datasets/sample/bench_all\nand_style_0059.bench,ok,dpll,exact,5,2,1,0,1,5,1,2709,3,4,3,8,14
datasets/sample/bench_all\nand_style_0060.bench,ok,dpll,exact,3,3,2,0,1,5,1,2713,4,8,4,12,23
datasets/sample/bench_all\nand_style_0061.bench,ok,dpll,exact,2,2,1,0,1,5,1,2663,1,0,1,2,2
datasets/sample/bench_all\nand_style_0062.bench,ok,dpll,exact,3,2,1,0,1,5,1,3330,5,8,5,13,23
datasets/sample/bench_all\nand_style_0063.bench,ok,dpll,exact,2,2,1,0,1,5,1,1898,3,2,3,6,8
datasets/sample/bench_all\nand_style_0064.bench,ok,dpll,exact,2,7,6,0,1,5,1,1546,3,3,3,7,11
datasets/sample/bench_all\nand_style_0065.bench,ok,dpll,exact,2,2,1,0,1,5,1,1952,2,1,2,4,5
datasets/sample/bench_all\nand_style_0066.bench,ok,dpll,exact,2,2,1,0,1,5,1,2388,3,2,3,6,8
datasets/sample/bench_all\nand_style_0067.bench,ok,dpll,exact,2,2,1,0,1,5,1,1987,1,0,1,2,2
datasets/sample/bench_all\nand_style_0068.bench,ok,dpll,exact,2,2,1,0,1,5,1,2488,3,2,3,6,8
datasets/sample/bench_all\nand_style_0069.bench,ok,dpll,exact,2,6,5,0,1,5,1,1987,5,5,5,11,17
datasets/sample/bench_all\nand_style_0070.bench,ok,dpll,exact,2,2,1,0,1,5,1,2897,1,0,1,2,2
datasets/sample/bench_all\nand_style_0071.bench,ok,dpll,exact,2,8,7,0,1,5,1,2529,3,2,3,6,8
datasets/sample/bench_all\nand_style_0072.bench,ok,dpll,exact,1,2,1,0,1,5,1,1584,1,0,1,2,2
datasets/sample/bench_all\nand_style_0073.bench,ok,dpll,exact,1,2,1,0,1,5,1,1669,1,0,1,2,2
datasets/sample/bench_all\nand_style_0074.bench,ok,dpll,exact,4,10,9,0,1,5,1,3656,4,8,4,12,23
datasets/sample/bench_all\nand_style_0075.bench,ok,dpll,exact,3,3,2,0,1,5,1,3185,2,3,2,6,11
datasets/sample/bench_all\nand_style_0076.bench,ok,dpll,exact,1,2,1,0,1,5,1,942,1,0,1,2,2
datasets/sample/bench_all\nand_style_0077.bench,ok,dpll,exact,3,2,1,0,1,5,1,3595,4,11,4,7,11
datasets/sample/bench_all\nand_style_0078.bench,ok,dpll,exact,1,2,1,0,1,5,1,1314,3,2,3,6,8
datasets/sample/bench_all\nand_style_0079.bench,ok,dpll,exact,19,51,50,0,1,5,1,3078,6,14,6,21,44
datasets/sample/bench_all\nand_style_0080.bench,ok,dpll,exact,1,9,8,0,1,5,1,2614,4,5,4,10,17
datasets/sample/bench_all\nand_style_0081.bench,ok,dpll,exact,1,2,1,0,1,5,1,3425,5,4,5,10,14
datasets/sample/bench_all\nand_style_0082.bench,ok,dpll,exact,1,4,3,0,1,5,1,2722,2,1,2,4,5
datasets/sample/bench_all\nand_style_0083.bench,ok,dpll,exact,1,5,4,0,1,5,1,3393,2,2,2,5,8
datasets/sample/bench_all\nand_style_0084.bench,ok,dpll,exact,1,2,1,0,1,5,1,2715,5,8,5,1,2
datasets/sample/bench_all\nand_style_0085.bench,ok,dpll,exact,2,14,13,0,1,5,1,1275,4,3,4,8,11
datasets/sample/bench_all\nand_style_0086.bench,ok,dpll,exact,3,2,1,0,1,5,1,3381,1,0,1,2,2
datasets/sample/bench_all\nand_style_0087.bench,ok,dpll,exact,2,10,9,0,1,5,1,1579,4,7,4,12,23
datasets/sample/bench_all\nand_style_0088.bench,ok,dpll,exact,1,2,1,0,1,5,1,3504,3,2,3,6,8
datasets/sample/bench_all\nand_style_0089.bench,ok,dpll,exact,3,2,1,0,1,5,1,3070,2,4,2,7,14
datasets/sample/bench_all\nand_style_0090.bench,unsat,dpll,exact,2,1,0,0,1,5,1,2188,4,9,4,14,29
datasets/sample/bench_all\nand_style_0091.bench,ok,dpll,exact,1,4,3,0,1,5,1,1938,2,1,2,4,5
datasets/sample/bench_all\nand_style_0092.bench,ok,dpll,exact,1,4,3,0,1,5,1,3345,2,1,2,4,5
datasets/sample/bench_all\nand_style_0093.bench,ok,dpll,exact,0,2,1,0,1,5,1,1593,1,0,1,2,2
datasets/sample/bench_all\nand_style_0094.bench,unsat,dpll,exact,1,1,0,0,1,5,1,1570,2,5,2,1,2
datasets/sample/bench_all\nand_style_0095.bench,ok,dpll,exact,1,5,4,0,1,5,1,1941,4,9,4,14,29
datasets/sample/bench_all\nand_style_0096.bench,ok,dpll,exact,1,2,1,0,1,5,1,2189,1,0,1,2,2
datasets/sample/bench_all\nand_style_0097.bench,ok,dpll,exact,1,6,5,0,1,5,1,2179,3,5,3,9,17
datasets/sample/bench_all\nand_style_0098.bench,ok,dpll,exact,1,2,1,0,1,5,1,2582,2,1,2,4,5
datasets/sample/bench_all\nand_style_0099.bench,ok,dpll,exact,1,2,1,0,1,5,1,1548,2,1,2,4,5
datasets/sample/bench_all\nand_style_0100.bench,ok,dpll,exact,0,2,1,0,1,5,1,1476,2,1,2,4,5
datasets/sample/bench_all\nand_style_0101.bench,ok,dpll,exact,5,31,30,0,1,5,1,2730,7,8,7,16,26
datasets/sample/bench_all\nand_style_0102.bench,ok,dpll,exact,1,2,1,0,1,5,1,1564,2,2,2,4,5
datasets/sample/bench_all\nand_style_0103.bench,ok,dpll,exact,4,32,31,0,1,5,1,2720,6,6,6,13,20
datasets/sample/bench_all\nand_style_0104.bench,ok,dpll,exact,2,11,10,0,1,5,1,3404,7,7,7,15,23
datasets/sample/bench_all\nand_style_0105.bench,ok,dpll,exact,3,19,18,0,1,5,1,2616,6,11,6,17,32
datasets/sample/bench_all\nand_style_0106.bench,ok,dpll,exact,1,2,1,0,1,5,1,3592,2,2,2,5,8
datasets/sample/bench_all\nand_style_0107.bench,ok,dpll,exact,1,4,3,0,1,5,1,1802,3,2,3,6,8
datasets/sample/bench_all\nand_style_0108.bench,ok,dpll,exact,1,8,7,0,1,5,1,2693,3,4,3,7,11
datasets/sample/bench_all\nand_style_0109.bench,ok,dpll,exact,6,33,32,0,1,5,1,2419,5,13,5,19,41
datasets/sample/bench_all\nand_style_0110.bench,ok,dpll,exact,1,2,1,0,1,5,1,3174,1,0,1,2,2
datasets/sample/bench_all\nand_style_0111.bench,ok,dpll,exact,1,2,1,0,1,5,1,2357,4,5,4,8,11
datasets/sample/bench_all\nand_style_0112.bench,ok,dpll,exact,7,33,32,0,1,5,1,2910,6,13,6,20,41
datasets/sample/bench_all\nand_style_0113.bench,ok,dpll,exact,1,2,1,0,1,5,1,4030,6,10,6,16,29
datasets/sample/bench_all\nand_style_0114.bench,ok,dpll,exact,1,2,1,0,1,5,1,2240,1,1,1,2,2
datasets/sample/bench_all\nand_style_0115.bench,ok,dpll,exact,1,2,1,0,1,5,1,2438,1,1,1,2,2
datasets/sample/bench_all\nand_style_0116.bench,ok,dpll,exact,0,4,3,0,1,5,1,1366,2,5,2,7,14
datasets/sample/bench_all\nand_style_0117.bench,ok,dpll,exact,0,2,1,0,1,5,1,1019,1,0,1,2,2
datasets/sample/bench_all\nand_style_0118.bench,ok,dpll,exact,1,5,4,0,1,5,1,3621,5,14,5,15,32
datasets/sample/bench_all\nand_style_0119.bench,ok,dpll,exact,1,2,1,0,1,5,1,1960,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0000.bench,ok,dpll,exact,1,6,5,0,1,5,1,1490,3,3,3,7,11
datasets/sample/bench_all\or_dominant_0001.bench,ok,dpll,exact,1,17,16,0,1,5,1,2023,4,6,4,10,17
datasets/sample/bench_all\or_dominant_0002.bench,ok,dpll,exact,0,2,1,0,1,5,1,1256,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0003.bench,ok,dpll,exact,0,2,1,0,1,5,1,1336,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0004.bench,ok,dpll,exact,1,4,3,0,1,5,1,2253,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0005.bench,ok,dpll,exact,1,4,3,0,1,5,1,1672,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0006.bench,ok,dpll,exact,0,2,1,0,1,5,1,1954,1,1,1,2,2
datasets/sample/bench_all\or_dominant_0007.bench,ok,dpll,exact,0,2,1,0,1,5,1,1437,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0008.bench,ok,dpll,exact,0,4,3,0,1,5,1,1026,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0009.bench,ok,dpll,exact,1,7,6,0,1,5,1,2117,3,4,3,8,14
datasets/sample/bench_all\or_dominant_0010.bench,ok,dpll,exact,82,113,112,0,1,5,1,1587,7,10,7,18,32
datasets/sample/bench_all\or_dominant_0011.bench,ok,dpll,exact,0,2,1,0,1,5,1,1239,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0012.bench,ok,dpll,exact,1,4,3,0,1,5,1,2238,4,4,4,9,14
datasets/sample/bench_all\or_dominant_0013.bench,ok,dpll,exact,0,4,3,0,1,5,1,1567,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0014.bench,ok,dpll,exact,1,2,1,0,1,5,1,2348,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0015.bench,ok,dpll,exact,1,8,7,0,1,5,1,1677,3,2,3,6,8
datasets/sample/bench_all\or_dominant_0016.bench,ok,dpll,exact,1,2,1,0,1,5,1,2131,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0017.bench,ok,dpll,exact,0,4,3,0,1,5,1,797,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0018.bench,ok,dpll,exact,1,2,1,0,1,5,1,2538,4,6,4,11,20
datasets/sample/bench_all\or_dominant_0019.bench,ok,dpll,exact,1,9,8,0,1,5,1,1483,5,10,5,15,29
datasets/sample/bench_all\or_dominant_0020.bench,ok,dpll,exact,0,2,1,0,1,5,1,802,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0021.bench,ok,dpll,exact,1,11,10,0,1,5,1,1948,4,5,4,10,17
datasets/sample/bench_all\or_dominant_0022.bench,ok,dpll,exact,1,3,2,0,1,5,1,2506,2,6,2,9,20
datasets/sample/bench_all\or_dominant_0023.bench,ok,dpll,exact,1,13,12,0,1,5,1,1305,4,6,4,11,20
datasets/sample/bench_all\or_dominant_0024.bench,ok,dpll,exact,0,2,1,0,1,5,1,806,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0025.bench,ok,dpll,exact,0,2,1,0,1,5,1,1742,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0026.bench,ok,dpll,exact,0,4,3,0,1,5,1,1494,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0027.bench,ok,dpll,exact,0,2,1,0,1,5,1,1875,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0028.bench,ok,dpll,exact,1,4,3,0,1,5,1,1784,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0029.bench,ok,dpll,exact,1,5,4,0,1,5,1,2122,3,5,3,9,17
datasets/sample/bench_all\or_dominant_0030.bench,ok,dpll,exact,0,5,4,0,1,5,1,924,3,5,3,8,14
datasets/sample/bench_all\or_dominant_0031.bench,ok,dpll,exact,3,28,27,0,1,5,1,1860,5,8,5,14,26
datasets/sample/bench_all\or_dominant_0032.bench,ok,dpll,exact,0,2,1,0,1,5,1,1050,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0033.bench,ok,dpll,exact,1,2,1,0,1,5,1,2049,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0034.bench,ok,dpll,exact,0,2,1,0,1,5,1,1704,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0035.bench,ok,dpll,exact,0,2,1,0,1,5,1,842,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0036.bench,ok,dpll,exact,0,4,3,0,1,5,1,921,2,2,2,4,5
datasets/sample/bench_all\or_dominant_0037.bench,ok,dpll,exact,0,7,6,0,1,5,1,846,3,4,3,8,14
datasets/sample/bench_all\or_dominant_0038.bench,ok,dpll,exact,0,2,1,0,1,5,1,1482,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0039.bench,ok,dpll,exact,0,2,1,0,1,5,1,1366,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0040.bench,ok,dpll,exact,0,2,1,0,1,5,1,1601,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0041.bench,ok,dpll,exact,0,4,3,0,1,5,1,1071,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0042.bench,ok,dpll,exact,1,8,7,0,1,5,1,1516,3,4,3,7,11
datasets/sample/bench_all\or_dominant_0043.bench,ok,dpll,exact,1,8,7,0,1,5,1,1783,3,3,3,6,8
datasets/sample/bench_all\or_dominant_0044.bench,ok,dpll,exact,1,2,1,0,1,5,1,2240,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0045.bench,ok,dpll,exact,0,2,1,0,1,5,1,951,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0046.bench,ok,dpll,exact,1,8,7,0,1,5,1,1459,3,3,3,7,11
datasets/sample/bench_all\or_dominant_0047.bench,ok,dpll,exact,0,4,3,0,1,5,1,1961,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0048.bench,ok,dpll,exact,1,16,15,0,1,5,1,2388,4,3,4,8,11
datasets/sample/bench_all\or_dominant_0049.bench,ok,dpll,exact,0,2,1,0,1,5,1,1515,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0050.bench,ok,dpll,exact,1,4,3,0,1,5,1,2145,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0051.bench,ok,dpll,exact,0,4,3,0,1,5,1,1139,2,1,2,4,5
datasets/sample/bench_all\or_dominant_0052.bench,ok,dpll,exact,0,7,6,0,1,5,1,1275,3,3,3,7,11
datasets/sample/bench_all\or_dominant_0053.bench,ok,dpll,exact,1,5,4,0,1,5,1,1801,3,4,3,8,14
datasets/sample/bench_all\or_dominant_0054.bench,ok,dpll,exact,1,8,7,0,1,5,1,1606,3,3,3,6,8
datasets/sample/bench_all\or_dominant_0055.bench,ok,dpll,exact,0,8,7,0,1,5,1,1218,3,2,3,6,8
datasets/sample/bench_all\or_dominant_0056.bench,ok,dpll,exact,0,2,1,0,1,5,1,1106,1,0,1,2,2
datasets/sample/bench_all\or_dominant_0057.bench,ok,dpll,exact,1,4,3,0,1,5,1,1774,2,1,2,4,5
